customer_id,lead_date_id,account_opened_date_id,card_opened_date_id,loan_applied_date_id,loan_approved_date_id,mortgage_applied_date_id,mortgage_approved_date_id,first_campaign_id,first_channel_id
CUST18845,,,,,,,,,
CUST11276,,,,,,,,,
CUST12822,,,,,,,,,
CUST07626,,,,,,,,,
CUST09707,,,,,,,,,
CUST16479,,,,,,,,,
CUST05548,,,,,,,,,
CUST11583,,,,,,,,,
CUST19014,,,,,,,,,
CUST05922,,,,,,,,,
CUST19061,,,,,,,,,
CUST05863,,,,,,,,,
CUST08785,,,,,,,,,
CUST10354,,,,,,,,,
CUST19304,,,,,,,,,
CUST03202,,,,,,,,,
CUST06074,,,,,,,,,
CUST11899,,,,,,,,,
CUST16324,,,,,,,,,
CUST10575,,,,,,,,,
CUST03536,,,,,,,,,
CUST13515,,,,,,,,,
CUST14299,,,,,,,,,
CUST01774,,,,,,,,,
CUST06209,,,,,,,,,
CUST05197,,,,,,,,,
CUST04122,,,,,,,,,
CUST15768,,,,,,,,,
CUST12659,,,,,,,,,
CUST04911,,,,,,,,,
CUST05293,,,,,,,,,
CUST06567,,,,,,,,,
CUST05255,,,,,,,,,
CUST15589,,,,,,,,,
CUST01530,,,,,,,,,
CUST06696,,,,,,,,,
CUST12429,,,,,,,,,
CUST18686,,,,,,,,,
CUST10639,,,,,,,,,
CUST04616,,,,,,,,,
CUST18632,,,,,,,,,
CUST03592,,,,,,,,,
CUST12746,,,,,,,,,
CUST08801,,,,,,,,,
CUST15513,,,,,,,,,
CUST16015,,,,,,,,,
CUST03063,,,,,,,,,
CUST12897,,,,,,,,,
CUST05333,,,,,,,,,
CUST16895,,,,,,,,,
CUST00064,,,,,,,,,
CUST02060,,,,,,,,,
CUST12743,,,,,,,,,
CUST13081,,,,,,,,,
CUST03453,,,,,,,,,
CUST12526,,,,,,,,,
CUST00111,,,,,,,,,
CUST00373,,,,,,,,,
CUST14444,,,,,,,,,
CUST04826,,,,,,,,,
CUST17723,,,,,,,,,
CUST18000,,,,,,,,,
CUST12550,,,,,,,,,
CUST10437,,,,,,,,,
CUST15502,,,,,,,,,
CUST03001,,,,,,,,,
CUST17519,,,,,,,,,
CUST00360,,,,,,,,,
CUST07074,,,,,,,,,
CUST15205,,,,,,,,,
CUST09142,,,,,,,,,
CUST14619,,,,,,,,,
CUST13925,,,,,,,,,
CUST02330,,,,,,,,,
CUST14918,,,,,,,,,
CUST10698,,,,,,,,,
CUST07532,,,,,,,,,
CUST15397,,,,,,,,,
CUST11400,,,,,,,,,
CUST00995,,,,,,,,,
CUST19779,,,,,,,,,
CUST00386,,,,,,,,,
CUST17161,,,,,,,,,
CUST07229,,,,,,,,,
CUST18776,,,,,,,,,
CUST07766,,,,,,,,,
CUST03315,,,,,,,,,
CUST08607,,,,,,,,,
CUST16062,,,,,,,,,
CUST09643,,,,,,,,,
CUST03305,,,,,,,,,
CUST03067,,,,,,,,,
CUST04060,,,,,,,,,
CUST12695,,,,,,,,,
CUST04244,,,,,,,,,
CUST08792,,,,,,,,,
CUST19006,,,,,,,,,
CUST09992,,,,,,,,,
CUST02719,,,,,,,,,
CUST16119,,,,,,,,,
CUST17615,,,,,,,,,
CUST10690,,,,,,,,,
CUST14456,,,,,,,,,
CUST09667,,,,,,,,,
CUST07909,,,,,,,,,
CUST03394,,,,,,,,,
CUST09844,,,,,,,,,
CUST19183,,,,,,,,,
CUST12485,,,,,,,,,
CUST05770,,,,,,,,,
CUST13257,,,,,,,,,
CUST00283,,,,,,,,,
CUST13005,,,,,,,,,
CUST00473,,,,,,,,,
CUST01524,,,,,,,,,
CUST17663,,,,,,,,,
CUST07670,,,,,,,,,
CUST06408,,,,,,,,,
CUST16046,,,,,,,,,
CUST08978,,,,,,,,,
CUST15561,,,,,,,,,
CUST16538,,,,,,,,,
CUST13695,,,,,,,,,
CUST18259,,,,,,,,,
CUST01237,,,,,,,,,
CUST16467,,,,,,,,,
CUST17136,,,,,,,,,
CUST03266,,,,,,,,,
CUST01575,,,,,,,,,
CUST14757,,,,,,,,,
CUST02324,,,,,,,,,
CUST07866,,,,,,,,,
CUST06351,,,,,,,,,
CUST06817,,,,,,,,,
CUST14080,,,,,,,,,
CUST00498,,,,,,,,,
CUST01833,,,,,,,,,
CUST15422,,,,,,,,,
CUST12820,,,,,,,,,
CUST11058,,,,,,,,,
CUST17016,,,,,,,,,
CUST07587,,,,,,,,,
CUST17013,,,,,,,,,
CUST19938,,,,,,,,,
CUST01280,,,,,,,,,
CUST12551,,,,,,,,,
CUST13940,,,,,,,,,
CUST10045,,,,,,,,,
CUST05464,,,,,,,,,
CUST02064,,,,,,,,,
CUST04312,,,,,,,,,
CUST14615,,,,,,,,,
CUST15170,,,,,,,,,
CUST05050,,,,,,,,,
CUST03458,,,,,,,,,
CUST02721,,,,,,,,,
CUST17403,,,,,,,,,
CUST08493,,,,,,,,,
CUST19596,,,,,,,,,
CUST06317,,,,,,,,,
CUST18305,,,,,,,,,
CUST15576,,,,,,,,,
CUST13836,,,,,,,,,
CUST13714,,,,,,,,,
CUST15277,,,,,,,,,
CUST14307,,,,,,,,,
CUST12479,,,,,,,,,
CUST17285,,,,,,,,,
CUST14298,,,,,,,,,
CUST03369,,,,,,,,,
CUST19258,,,,,,,,,
CUST07769,,,,,,,,,
CUST17364,,,,,,,,,
CUST02743,,,,,,,,,
CUST10759,,,,,,,,,
CUST02925,,,,,,,,,
CUST03087,,,,,,,,,
CUST06448,,,,,,,,,
CUST06893,,,,,,,,,
CUST09972,,,,,,,,,
CUST11761,,,,,,,,,
CUST08878,,,,,,,,,
CUST08307,,,,,,,,,
CUST03231,,,,,,,,,
CUST06739,,,,,,,,,
CUST02671,,,,,,,,,
CUST16809,,,,,,,,,
CUST07739,,,,,,,,,
CUST15637,,,,,,,,,
CUST15508,,,,,,,,,
CUST13591,,,,,,,,,
CUST03823,,,,,,,,,
CUST05587,,,,,,,,,
CUST04943,,,,,,,,,
CUST15341,,,,,,,,,
CUST01413,,,,,,,,,
CUST01258,,,,,,,,,
CUST13136,,,,,,,,,
CUST16932,,,,,,,,,
CUST00734,,,,,,,,,
CUST19731,,,,,,,,,
CUST01656,,,,,,,,,
CUST02205,,,,,,,,,
CUST17379,,,,,,,,,
CUST10813,,,,,,,,,
CUST18206,,,,,,,,,
CUST02592,,,,,,,,,
CUST01159,,,,,,,,,
CUST06525,,,,,,,,,
CUST04986,,,,,,,,,
CUST11427,,,,,,,,,
CUST02332,,,,,,,,,
CUST12480,,,,,,,,,
CUST01192,,,,,,,,,
CUST01824,,,,,,,,,
CUST10009,,,,,,,,,
CUST14440,,,,,,,,,
CUST02765,,,,,,,,,
CUST13258,,,,,,,,,
CUST17682,,,,,,,,,
CUST08473,,,,,,,,,
CUST18304,,,,,,,,,
CUST09162,,,,,,,,,
CUST10666,,,,,,,,,
CUST11094,,,,,,,,,
CUST16955,,,,,,,,,
CUST04337,,,,,,,,,
CUST02872,,,,,,,,,
CUST18608,,,,,,,,,
CUST10540,,,,,,,,,
CUST05098,,,,,,,,,
CUST10005,,,,,,,,,
CUST19370,,,,,,,,,
CUST15383,,,,,,,,,
CUST17124,,,,,,,,,
CUST13788,,,,,,,,,
CUST12599,,,,,,,,,
CUST14487,,,,,,,,,
CUST14818,,,,,,,,,
CUST18152,,,,,,,,,
CUST10397,,,,,,,,,
CUST12756,,,,,,,,,
CUST02591,,,,,,,,,
CUST13698,,,,,,,,,
CUST01365,,,,,,,,,
CUST03324,,,,,,,,,
CUST14206,,,,,,,,,
CUST18727,,,,,,,,,
CUST14849,,,,,,,,,
CUST11889,,,,,,,,,
CUST01688,,,,,,,,,
CUST03546,,,,,,,,,
CUST09829,,,,,,,,,
CUST08127,,,,,,,,,
CUST10823,,,,,,,,,
CUST16628,,,,,,,,,
CUST13473,,,,,,,,,
CUST12569,,,,,,,,,
CUST09149,,,,,,,,,
CUST18252,,,,,,,,,
CUST18517,,,,,,,,,
CUST18320,,,,,,,,,
CUST16202,,,,,,,,,
CUST16157,,,,,,,,,
CUST05686,,,,,,,,,
CUST03740,,,,,,,,,
CUST02974,,,,,,,,,
CUST19452,,,,,,,,,
CUST12090,,,,,,,,,
CUST02513,,,,,,,,,
CUST18438,,,,,,,,,
CUST10414,,,,,,,,,
CUST13410,,,,,,,,,
CUST10110,,,,,,,,,
CUST05299,,,,,,,,,
CUST14165,,,,,,,,,
CUST02012,,,,,,,,,
CUST07721,,,,,,,,,
CUST14191,,,,,,,,,
CUST03941,,,,,,,,,
CUST18403,,,,,,,,,
CUST06529,,,,,,,,,
CUST15338,,,,,,,,,
CUST02403,,,,,,,,,
CUST11969,,,,,,,,,
CUST00133,,,,,,,,,
CUST16496,,,,,,,,,
CUST03705,,,,,,,,,
CUST15071,,,,,,,,,
CUST03525,,,,,,,,,
CUST00159,,,,,,,,,
CUST15441,,,,,,,,,
CUST10787,,,,,,,,,
CUST07136,,,,,,,,,
CUST00417,,,,,,,,,
CUST03298,,,,,,,,,
CUST08056,,,,,,,,,
CUST01923,,,,,,,,,
CUST07526,,,,,,,,,
CUST10339,,,,,,,,,
CUST15867,,,,,,,,,
CUST18053,,,,,,,,,
CUST06862,,,,,,,,,
CUST02547,,,,,,,,,
CUST10885,,,,,,,,,
CUST00451,,,,,,,,,
CUST09841,,,,,,,,,
CUST07255,,,,,,,,,
CUST14938,,,,,,,,,
CUST06099,,,,,,,,,
CUST00058,,,,,,,,,
CUST14502,,,,,,,,,
CUST05225,,,,,,,,,
CUST15718,,,,,,,,,
CUST06825,,,,,,,,,
CUST06368,,,,,,,,,
CUST13947,,,,,,,,,
CUST07848,,,,,,,,,
CUST11518,,,,,,,,,
CUST09562,,,,,,,,,
CUST06349,,,,,,,,,
CUST01849,,,,,,,,,
CUST03563,,,,,,,,,
CUST02052,,,,,,,,,
CUST14187,,,,,,,,,
CUST12546,,,,,,,,,
CUST18789,,,,,,,,,
CUST16874,,,,,,,,,
CUST01955,,,,,,,,,
CUST10755,,,,,,,,,
CUST11387,,,,,,,,,
CUST02585,,,,,,,,,
CUST04639,,,,,,,,,
CUST07305,,,,,,,,,
CUST09650,,,,,,,,,
CUST17378,,,,,,,,,
CUST12100,,,,,,,,,
CUST11629,,,,,,,,,
CUST05750,,,,,,,,,
CUST07417,,,,,,,,,
CUST10535,,,,,,,,,
CUST11066,,,,,,,,,
CUST05260,,,,,,,,,
CUST10447,,,,,,,,,
CUST05158,,,,,,,,,
CUST03449,,,,,,,,,
CUST18124,,,,,,,,,
CUST11420,,,,,,,,,
CUST07021,,,,,,,,,
CUST10824,,,,,,,,,
CUST10834,,,,,,,,,
CUST14580,,,,,,,,,
CUST02957,,,,,,,,,
CUST15593,,,,,,,,,
CUST06683,,,,,,,,,
CUST08656,,,,,,,,,
CUST04940,,,,,,,,,
CUST03950,,,,,,,,,
CUST05783,,,,,,,,,
CUST18133,,,,,,,,,
CUST08960,,,,,,,,,
CUST05412,,,,,,,,,
CUST18013,,,,,,,,,
CUST12535,,,,,,,,,
CUST13197,,,,,,,,,
CUST13870,,,,,,,,,
CUST14920,,,,,,,,,
CUST16440,,,,,,,,,
CUST00165,,,,,,,,,
CUST08648,,,,,,,,,
CUST16360,,,,,,,,,
CUST00253,,,,,,,,,
CUST07648,,,,,,,,,
CUST09071,,,,,,,,,
CUST05507,,,,,,,,,
CUST08391,,,,,,,,,
CUST14838,,,,,,,,,
CUST08373,,,,,,,,,
CUST13126,,,,,,,,,
CUST04992,,,,,,,,,
CUST15370,,,,,,,,,
CUST17753,,,,,,,,,
CUST07306,,,,,,,,,
CUST11353,,,,,,,,,
CUST10222,,,,,,,,,
CUST01504,,,,,,,,,
CUST10478,,,,,,,,,
CUST17786,,,,,,,,,
CUST04684,,,,,,,,,
CUST11227,,,,,,,,,
CUST14617,,,,,,,,,
CUST05019,,,,,,,,,
CUST08237,,,,,,,,,
CUST00945,,,,,,,,,
CUST08033,,,,,,,,,
CUST09682,,,,,,,,,
CUST14623,,,,,,,,,
CUST11527,,,,,,,,,
CUST14579,,,,,,,,,
CUST13553,,,,,,,,,
CUST14749,,,,,,,,,
CUST02486,,,,,,,,,
CUST10781,,,,,,,,,
CUST18654,,,,,,,,,
CUST11803,,,,,,,,,
CUST10782,,,,,,,,,
CUST14239,,,,,,,,,
CUST10821,,,,,,,,,
CUST00863,,,,,,,,,
CUST14620,,,,,,,,,
CUST10710,,,,,,,,,
CUST17192,,,,,,,,,
CUST08881,,,,,,,,,
CUST09151,,,,,,,,,
CUST05471,,,,,,,,,
CUST07869,,,,,,,,,
CUST01557,,,,,,,,,
CUST00345,,,,,,,,,
CUST16514,,,,,,,,,
CUST07748,,,,,,,,,
CUST13958,,,,,,,,,
CUST04937,,,,,,,,,
CUST13956,,,,,,,,,
CUST09511,,,,,,,,,
CUST12517,,,,,,,,,
CUST04810,,,,,,,,,
CUST11125,,,,,,,,,
CUST13024,,,,,,,,,
CUST19956,,,,,,,,,
CUST18484,,,,,,,,,
CUST11573,,,,,,,,,
CUST07275,,,,,,,,,
CUST19932,,,,,,,,,
CUST04566,,,,,,,,,
CUST07799,,,,,,,,,
CUST00206,,,,,,,,,
CUST07200,,,,,,,,,
CUST07897,,,,,,,,,
CUST16346,,,,,,,,,
CUST04048,,,,,,,,,
CUST19755,,,,,,,,,
CUST19631,,,,,,,,,
CUST15258,,,,,,,,,
CUST11944,,,,,,,,,
CUST17983,,,,,,,,,
CUST04864,,,,,,,,,
CUST15281,,,,,,,,,
CUST07731,,,,,,,,,
CUST00515,,,,,,,,,
CUST00038,,,,,,,,,
CUST17573,,,,,,,,,
CUST19252,,,,,,,,,
CUST15617,,,,,,,,,
CUST03187,,,,,,,,,
CUST03036,,,,,,,,,
CUST02509,,,,,,,,,
CUST10272,,,,,,,,,
CUST04461,,,,,,,,,
CUST06815,,,,,,,,,
CUST16124,,,,,,,,,
CUST19951,,,,,,,,,
CUST04849,,,,,,,,,
CUST05268,,,,,,,,,
CUST05906,,,,,,,,,
CUST14109,,,,,,,,,
CUST14113,,,,,,,,,
CUST11610,,,,,,,,,
CUST06744,,,,,,,,,
CUST14442,,,,,,,,,
CUST04976,,,,,,,,,
CUST11637,,,,,,,,,
CUST02879,,,,,,,,,
CUST18336,,,,,,,,,
CUST01383,,,,,,,,,
CUST13697,,,,,,,,,
CUST01603,,,,,,,,,
CUST10271,,,,,,,,,
CUST09708,,,,,,,,,
CUST12447,,,,,,,,,
CUST03247,,,,,,,,,
CUST02552,,,,,,,,,
CUST16233,,,,,,,,,
CUST16596,,,,,,,,,
CUST07880,,,,,,,,,
CUST17936,,,,,,,,,
CUST11812,,,,,,,,,
CUST05468,,,,,,,,,
CUST03207,,,,,,,,,
CUST08128,,,,,,,,,
CUST18211,,,,,,,,,
CUST11024,,,,,,,,,
CUST09218,,,,,,,,,
CUST12081,,,,,,,,,
CUST16475,,,,,,,,,
CUST17525,,,,,,,,,
CUST19724,,,,,,,,,
CUST04733,,,,,,,,,
CUST12087,,,,,,,,,
CUST02398,,,,,,,,,
CUST01003,,,,,,,,,
CUST19609,,,,,,,,,
CUST04405,,,,,,,,,
CUST07221,,,,,,,,,
CUST03156,,,,,,,,,
CUST08360,,,,,,,,,
CUST05446,,,,,,,,,
CUST17674,,,,,,,,,
CUST04178,,,,,,,,,
CUST07621,,,,,,,,,
CUST10946,,,,,,,,,
CUST04916,,,,,,,,,
CUST13994,,,,,,,,,
CUST18433,,,,,,,,,
CUST18810,,,,,,,,,
CUST15836,,,,,,,,,
CUST01001,,,,,,,,,
CUST16784,,,,,,,,,
CUST02952,,,,,,,,,
CUST17338,,,,,,,,,
CUST08221,,,,,,,,,
CUST18344,,,,,,,,,
CUST19432,,,,,,,,,
CUST16804,,,,,,,,,
CUST04128,,,,,,,,,
CUST07120,,,,,,,,,
CUST06901,,,,,,,,,
CUST00105,,,,,,,,,
CUST07597,,,,,,,,,
CUST15265,,,,,,,,,
CUST05028,,,,,,,,,
CUST14909,,,,,,,,,
CUST01097,,,,,,,,,
CUST03119,,,,,,,,,
CUST05793,,,,,,,,,
CUST01614,,,,,,,,,
CUST04681,,,,,,,,,
CUST09380,,,,,,,,,
CUST07524,,,,,,,,,
CUST04857,,,,,,,,,
CUST08945,,,,,,,,,
CUST00355,,,,,,,,,
CUST04469,,,,,,,,,
CUST18327,,,,,,,,,
CUST13878,,,,,,,,,
CUST13166,,,,,,,,,
CUST07538,,,,,,,,,
CUST14872,,,,,,,,,
CUST11072,,,,,,,,,
CUST03658,,,,,,,,,
CUST03532,,,,,,,,,
CUST12870,,,,,,,,,
CUST12501,,,,,,,,,
CUST12296,,,,,,,,,
CUST17300,,,,,,,,,
CUST13638,,,,,,,,,
CUST14905,,,,,,,,,
CUST04436,,,,,,,,,
CUST02526,,,,,,,,,
CUST13317,,,,,,,,,
CUST01838,,,,,,,,,
CUST07990,,,,,,,,,
CUST04388,,,,,,,,,
CUST08156,,,,,,,,,
CUST12582,,,,,,,,,
CUST14172,,,,,,,,,
CUST04212,,,,,,,,,
CUST07299,,,,,,,,,
CUST00465,,,,,,,,,
CUST19796,,,,,,,,,
CUST12495,,,,,,,,,
CUST04051,,,,,,,,,
CUST11295,,,,,,,,,
CUST00461,,,,,,,,,
CUST17685,,,,,,,,,
CUST16792,,,,,,,,,
CUST11167,,,,,,,,,
CUST18842,,,,,,,,,
CUST08204,,,,,,,,,
CUST01177,,,,,,,,,
CUST15679,,,,,,,,,
CUST17926,,,,,,,,,
CUST01915,,,,,,,,,
CUST15614,,,,,,,,,
CUST16368,,,,,,,,,
CUST12748,,,,,,,,,
CUST14480,,,,,,,,,
CUST17079,,,,,,,,,
CUST15630,,,,,,,,,
CUST02428,,,,,,,,,
CUST16892,,,,,,,,,
CUST11974,,,,,,,,,
CUST12652,,,,,,,,,
CUST03629,,,,,,,,,
CUST16421,,,,,,,,,
CUST07590,,,,,,,,,
CUST04693,,,,,,,,,
CUST03216,,,,,,,,,
CUST08356,,,,,,,,,
CUST07856,,,,,,,,,
CUST11328,,,,,,,,,
CUST04261,,,,,,,,,
CUST06149,,,,,,,,,
CUST13241,,,,,,,,,
CUST05011,,,,,,,,,
CUST02256,,,,,,,,,
CUST08859,,,,,,,,,
CUST07726,,,,,,,,,
CUST03625,,,,,,,,,
CUST10775,,,,,,,,,
CUST19100,,,,,,,,,
CUST12787,,,,,,,,,
CUST08155,,,,,,,,,
CUST13089,,,,,,,,,
CUST09602,,,,,,,,,
CUST06841,,,,,,,,,
CUST16701,,,,,,,,,
CUST12543,,,,,,,,,
CUST16544,,,,,,,,,
CUST06677,,,,,,,,,
CUST19237,,,,,,,,,
CUST17554,,,,,,,,,
CUST15123,,,,,,,,,
CUST18345,,,,,,,,,
CUST00794,,,,,,,,,
CUST17839,,,,,,,,,
CUST03143,,,,,,,,,
CUST03195,,,,,,,,,
CUST18364,,,,,,,,,
CUST12804,,,,,,,,,
CUST16078,,,,,,,,,
CUST14208,,,,,,,,,
CUST13253,,,,,,,,,
CUST18786,,,,,,,,,
CUST08813,,,,,,,,,
CUST18164,,,,,,,,,
CUST07835,,,,,,,,,
CUST08090,,,,,,,,,
CUST13990,,,,,,,,,
CUST12067,,,,,,,,,
CUST16478,,,,,,,,,
CUST16293,,,,,,,,,
CUST07037,,,,,,,,,
CUST12107,,,,,,,,,
CUST17041,,,,,,,,,
CUST13177,,,,,,,,,
CUST02437,,,,,,,,,
CUST03503,,,,,,,,,
CUST00108,,,,,,,,,
CUST00448,,,,,,,,,
CUST16706,,,,,,,,,
CUST05843,,,,,,,,,
CUST04043,,,,,,,,,
CUST00606,,,,,,,,,
CUST15988,,,,,,,,,
CUST16686,,,,,,,,,
CUST08426,,,,,,,,,
CUST09716,,,,,,,,,
CUST13517,,,,,,,,,
CUST05414,,,,,,,,,
CUST10600,,,,,,,,,
CUST10739,,,,,,,,,
CUST17868,,,,,,,,,
CUST03958,,,,,,,,,
CUST09340,,,,,,,,,
CUST01837,,,,,,,,,
CUST12340,,,,,,,,,
CUST09391,,,,,,,,,
CUST17952,,,,,,,,,
CUST11330,,,,,,,,,
CUST14306,,,,,,,,,
CUST05378,,,,,,,,,
CUST12512,,,,,,,,,
CUST15152,,,,,,,,,
CUST11581,,,,,,,,,
CUST02579,,,,,,,,,
CUST12556,,,,,,,,,
CUST06535,,,,,,,,,
CUST18348,,,,,,,,,
CUST19629,,,,,,,,,
CUST09949,,,,,,,,,
CUST18175,,,,,,,,,
CUST12364,,,,,,,,,
CUST16323,,,,,,,,,
CUST01240,,,,,,,,,
CUST02388,,,,,,,,,
CUST16155,,,,,,,,,
CUST08045,,,,,,,,,
CUST08014,,,,,,,,,
CUST18297,,,,,,,,,
CUST15882,,,,,,,,,
CUST04544,,,,,,,,,
CUST17902,,,,,,,,,
CUST05363,,,,,,,,,
CUST03224,,,,,,,,,
CUST19148,,,,,,,,,
CUST02306,,,,,,,,,
CUST18788,,,,,,,,,
CUST10071,,,,,,,,,
CUST19716,,,,,,,,,
CUST09543,,,,,,,,,
CUST03545,,,,,,,,,
CUST04882,,,,,,,,,
CUST11618,,,,,,,,,
CUST10328,,,,,,,,,
CUST04669,,,,,,,,,
CUST12152,,,,,,,,,
CUST03676,,,,,,,,,
CUST07800,,,,,,,,,
CUST12784,,,,,,,,,
CUST13908,,,,,,,,,
CUST08614,,,,,,,,,
CUST06263,,,,,,,,,
CUST01564,,,,,,,,,
CUST14445,,,,,,,,,
CUST05016,,,,,,,,,
CUST19606,,,,,,,,,
CUST08989,,,,,,,,,
CUST04344,,,,,,,,,
CUST01932,,,,,,,,,
CUST17343,,,,,,,,,
CUST06917,,,,,,,,,
CUST01340,,,,,,,,,
CUST10559,,,,,,,,,
CUST19035,,,,,,,,,
CUST12374,,,,,,,,,
CUST07591,,,,,,,,,
CUST14006,,,,,,,,,
CUST19552,,,,,,,,,
CUST00152,,,,,,,,,
CUST06091,,,,,,,,,
CUST14772,,,,,,,,,
CUST08018,,,,,,,,,
CUST07002,,,,,,,,,
CUST03028,,,,,,,,,
CUST16587,,,,,,,,,
CUST02939,,,,,,,,,
CUST03361,,,,,,,,,
CUST08228,,,,,,,,,
CUST18733,,,,,,,,,
CUST19561,,,,,,,,,
CUST10882,,,,,,,,,
CUST01527,,,,,,,,,
CUST15634,,,,,,,,,
CUST08035,,,,,,,,,
CUST02802,,,,,,,,,
CUST02989,,,,,,,,,
CUST13881,,,,,,,,,
CUST16205,,,,,,,,,
CUST14303,,,,,,,,,
CUST01065,,,,,,,,,
CUST00877,,,,,,,,,
CUST14755,,,,,,,,,
CUST09586,,,,,,,,,
CUST09628,,,,,,,,,
CUST13366,,,,,,,,,
CUST18657,,,,,,,,,
CUST03605,,,,,,,,,
CUST00476,,,,,,,,,
CUST16083,,,,,,,,,
CUST18698,,,,,,,,,
CUST10911,,,,,,,,,
CUST14201,,,,,,,,,
CUST02156,,,,,,,,,
CUST11833,,,,,,,,,
CUST00628,,,,,,,,,
CUST17032,,,,,,,,,
CUST09325,,,,,,,,,
CUST19545,,,,,,,,,
CUST08781,,,,,,,,,
CUST03193,,,,,,,,,
CUST01568,,,,,,,,,
CUST06716,,,,,,,,,
CUST12971,,,,,,,,,
CUST12314,,,,,,,,,
CUST13687,,,,,,,,,
CUST17334,,,,,,,,,
CUST15511,,,,,,,,,
CUST17768,,,,,,,,,
CUST17878,,,,,,,,,
CUST09529,,,,,,,,,
CUST18516,,,,,,,,,
CUST10554,,,,,,,,,
CUST01290,,,,,,,,,
CUST07447,,,,,,,,,
CUST18177,,,,,,,,,
CUST12639,,,,,,,,,
CUST17147,,,,,,,,,
CUST14284,,,,,,,,,
CUST09407,,,,,,,,,
CUST07483,,,,,,,,,
CUST11466,,,,,,,,,
CUST03661,,,,,,,,,
CUST16716,,,,,,,,,
CUST17733,,,,,,,,,
CUST05610,,,,,,,,,
CUST10301,,,,,,,,,
CUST09285,,,,,,,,,
CUST08604,,,,,,,,,
CUST03184,,,,,,,,,
CUST08467,,,,,,,,,
CUST01445,,,,,,,,,
CUST02271,,,,,,,,,
CUST11947,,,,,,,,,
CUST15791,,,,,,,,,
CUST19021,,,,,,,,,
CUST04408,,,,,,,,,
CUST07174,,,,,,,,,
CUST16086,,,,,,,,,
CUST03196,,,,,,,,,
CUST08996,,,,,,,,,
CUST11934,,,,,,,,,
CUST00387,,,,,,,,,
CUST11801,,,,,,,,,
CUST13262,,,,,,,,,
CUST05301,,,,,,,,,
CUST02685,,,,,,,,,
CUST12148,,,,,,,,,
CUST17569,,,,,,,,,
CUST01442,,,,,,,,,
CUST18925,,,,,,,,,
CUST01549,,,,,,,,,
CUST19413,,,,,,,,,
CUST03267,,,,,,,,,
CUST03206,,,,,,,,,
CUST07632,,,,,,,,,
CUST16953,,,,,,,,,
CUST07975,,,,,,,,,
CUST04139,,,,,,,,,
CUST06583,,,,,,,,,
CUST09072,,,,,,,,,
CUST10486,,,,,,,,,
CUST07904,,,,,,,,,
CUST16483,,,,,,,,,
CUST11526,,,,,,,,,
CUST10695,,,,,,,,,
CUST01007,,,,,,,,,
CUST15829,,,,,,,,,
CUST13973,,,,,,,,,
CUST17084,,,,,,,,,
CUST17486,,,,,,,,,
CUST19404,,,,,,,,,
CUST15519,,,,,,,,,
CUST04102,,,,,,,,,
CUST16184,,,,,,,,,
CUST17219,,,,,,,,,
CUST18928,,,,,,,,,
CUST14555,,,,,,,,,
CUST02089,,,,,,,,,
CUST19577,,,,,,,,,
CUST14843,,,,,,,,,
CUST18868,,,,,,,,,
CUST02955,,,,,,,,,
CUST07973,,,,,,,,,
CUST19142,,,,,,,,,
CUST15782,,,,,,,,,
CUST04638,,,,,,,,,
CUST04614,,,,,,,,,
CUST03968,,,,,,,,,
CUST02362,,,,,,,,,
CUST10209,,,,,,,,,
CUST06886,,,,,,,,,
CUST07753,,,,,,,,,
CUST07101,,,,,,,,,
CUST15817,,,,,,,,,
CUST08404,,,,,,,,,
CUST12319,,,,,,,,,
CUST16146,,,,,,,,,
CUST12331,,,,,,,,,
CUST03778,,,,,,,,,
CUST03160,,,,,,,,,
CUST18057,,,,,,,,,
CUST17062,,,,,,,,,
CUST05002,,,,,,,,,
CUST05792,,,,,,,,,
CUST17106,,,,,,,,,
CUST00539,,,,,,,,,
CUST13233,,,,,,,,,
CUST14056,,,,,,,,,
CUST08249,,,,,,,,,
CUST04196,,,,,,,,,
CUST10530,,,,,,,,,
CUST16893,,,,,,,,,
CUST05387,,,,,,,,,
CUST04501,,,,,,,,,
CUST11143,,,,,,,,,
CUST00697,,,,,,,,,
CUST19890,,,,,,,,,
CUST06686,,,,,,,,,
CUST19717,,,,,,,,,
CUST01134,,,,,,,,,
CUST04363,,,,,,,,,
CUST12478,,,,,,,,,
CUST15201,,,,,,,,,
CUST03088,,,,,,,,,
CUST14972,,,,,,,,,
CUST12937,,,,,,,,,
CUST01370,,,,,,,,,
CUST15167,,,,,,,,,
CUST17309,,,,,,,,,
CUST12249,,,,,,,,,
CUST00415,,,,,,,,,
CUST13829,,,,,,,,,
CUST10723,,,,,,,,,
CUST19176,,,,,,,,,
CUST08353,,,,,,,,,
CUST06309,,,,,,,,,
CUST06974,,,,,,,,,
CUST04240,,,,,,,,,
CUST11085,,,,,,,,,
CUST07369,,,,,,,,,
CUST06017,,,,,,,,,
CUST19800,,,,,,,,,
CUST16845,,,,,,,,,
CUST14345,,,,,,,,,
CUST04521,,,,,,,,,
CUST11447,,,,,,,,,
CUST08501,,,,,,,,,
CUST09368,,,,,,,,,
CUST16186,,,,,,,,,
CUST05210,,,,,,,,,
CUST09343,,,,,,,,,
CUST19319,,,,,,,,,
CUST01318,,,,,,,,,
CUST08351,,,,,,,,,
CUST07604,,,,,,,,,
CUST01522,,,,,,,,,
CUST01925,,,,,,,,,
